BatsmanName,BowlerName,0s,1s,2s,3s,4s,5s,6s,extras,wickets,total_balls,bat_clust,bowl_clust
SS Iyer,DW Steyn,4,1,2,0,1,0,0,0,0,8,6,4
SS Iyer,GB Hogg,3,3,0,0,1,0,0,0,1,7,6,5
SS Iyer,HH Pandya,6,4,0,0,1,0,0,0,1,11,6,10
SS Iyer,HV Patel,2,1,0,0,0,0,0,0,1,3,6,8
SS Iyer,Harbhajan Singh,4,7,0,0,1,0,2,0,1,14,6,1
SS Iyer,IC Pandey,2,2,0,0,2,0,1,0,0,7,6,7
SS Iyer,JJ Bumrah,1,3,2,0,2,0,1,0,0,9,6,9
SS Iyer,JP Faulkner,1,2,0,0,1,0,1,0,0,5,6,10
SS Iyer,KA Pollard,1,4,0,0,0,0,0,0,0,5,6,8
SS Iyer,KH Pandya,0,3,0,0,0,0,0,0,0,3,6,8
SS Iyer,KV Sharma,2,3,0,0,0,0,3,0,0,8,6,5
SS Iyer,M Morkel,4,2,1,0,2,0,0,0,0,9,6,2
SS Iyer,MA Starc,4,3,0,0,0,0,1,0,1,8,6,2
SS Iyer,MG Johnson,1,2,0,0,0,0,0,0,0,3,6,7
SS Iyer,MJ McClenaghan,16,5,1,0,6,0,3,0,0,31,6,6
SS Iyer,MM Sharma,3,4,0,0,2,0,0,0,0,9,6,9
SS Iyer,NLTC Perera,0,4,1,0,1,0,0,0,0,6,6,8
SS Iyer,P Kumar,7,4,0,0,2,0,1,0,1,14,6,9
SS Iyer,P Negi,3,5,1,0,2,0,0,0,0,11,6,6
SS Iyer,PP Chawla,2,7,1,0,1,1,1,0,1,13,6,10
SS Iyer,PV Tambe,4,4,0,0,1,0,1,0,0,10,6,3
SS Iyer,R Ashwin,6,3,2,0,2,0,0,0,0,13,6,9
SS Iyer,R Vinay Kumar,3,2,1,0,0,0,0,0,0,6,6,3
SS Iyer,RA Jadeja,2,4,0,0,1,0,0,0,0,7,6,4
SS Iyer,RS Bopara,2,4,0,0,0,0,0,0,0,6,6,3
SS Iyer,S Aravind,4,1,0,0,0,0,0,0,1,5,6,4
SS Iyer,SK Raina,1,2,0,0,1,0,0,0,0,4,6,8
SS Iyer,SL Malinga,6,5,1,0,1,0,0,0,1,13,6,4
SS Iyer,SN Thakur,3,3,1,0,1,0,2,0,1,10,6,8
SS Iyer,SP Narine,3,2,0,0,0,0,0,0,0,5,6,8
SS Iyer,SR Watson,1,0,0,0,0,0,0,0,1,1,6,3
SS Iyer,Sandeep Sharma,11,5,1,0,1,0,0,0,2,18,6,5
SS Iyer,TG Southee,6,9,0,0,1,0,0,0,0,16,6,10
SS Iyer,UT Yadav,2,5,0,0,0,0,0,0,0,7,6,8
SS Shaikh,J Botha,4,1,0,0,0,0,0,0,0,5,5,10
SS Shaikh,SK Warne,0,1,0,0,1,0,0,0,0,2,5,2
SS Tiwary,A Ashish Reddy,2,3,2,0,0,0,0,0,0,7,1,1
SS Tiwary,A Chandila,4,4,0,0,0,0,1,0,0,9,1,6
SS Tiwary,A Kumble,2,9,1,0,1,0,1,0,1,14,1,10
SS Tiwary,A Mishra,9,15,4,0,2,0,3,0,1,33,1,9
SS Tiwary,A Nehra,2,3,1,0,1,0,1,0,1,8,1,6
SS Tiwary,A Symonds,2,4,1,0,0,0,0,0,0,7,1,7
SS Tiwary,A Uniyal,0,2,1,0,1,0,0,0,0,4,1,5
SS Tiwary,AA Jhunjhunwala,1,2,0,0,1,0,0,0,0,4,1,3
SS Tiwary,AB Dinda,8,12,3,0,1,0,0,0,2,24,1,9
SS Tiwary,AB McDonald,2,5,0,0,0,0,0,0,0,7,1,10
SS Tiwary,AC Thomas,3,3,2,0,1,0,1,0,1,10,1,4
SS Tiwary,AD Mascarenhas,1,4,1,0,0,0,0,0,0,6,1,2
SS Tiwary,AD Mathews,9,11,5,0,1,2,2,0,0,30,1,7
SS Tiwary,AD Russell,1,1,0,0,0,0,0,0,0,2,1,4
SS Tiwary,AN Ahmed,0,3,0,0,0,0,0,0,0,3,1,9
SS Tiwary,AP Dole,1,3,0,0,2,0,0,0,0,6,1,5
SS Tiwary,AR Patel,2,2,0,0,1,0,0,0,0,5,1,10
SS Tiwary,AS Rajpoot,1,3,0,0,0,0,0,0,1,4,1,9
SS Tiwary,Azhar Mahmood,0,1,0,0,0,0,0,0,0,1,1,5
SS Tiwary,B Kumar,3,10,2,0,2,0,0,0,0,17,1,8
SS Tiwary,B Lee,0,2,0,0,0,0,0,0,0,2,1,6
SS Tiwary,BAW Mendis,6,6,0,0,1,0,1,0,0,14,1,4
SS Tiwary,BB Sran,1,1,0,0,0,0,0,0,0,2,1,7
SS Tiwary,CH Gayle,3,5,0,0,3,0,0,0,0,11,1,5
SS Tiwary,CJ Jordan,2,2,0,0,1,0,0,0,0,5,1,7
SS Tiwary,CR Brathwaite,0,2,0,0,0,0,0,0,0,2,1,6
SS Tiwary,D Wiese,0,2,0,0,0,0,0,0,0,2,1,9
SS Tiwary,DAJ Bracewell,1,1,0,0,0,0,0,0,0,2,1,7
SS Tiwary,DE Bollinger,2,7,0,0,0,0,0,0,0,9,1,2
SS Tiwary,DJ Bravo,9,5,2,0,0,0,1,0,0,17,1,3
SS Tiwary,DJ Hussey,2,2,1,0,2,0,0,0,0,7,1,1
SS Tiwary,DP Nannes,1,3,0,0,0,0,0,0,0,4,1,1
SS Tiwary,DR Smith,1,0,1,0,0,0,0,0,1,2,1,4
SS Tiwary,DS Kulkarni,2,9,0,1,1,0,0,0,0,13,1,8
SS Tiwary,DT Christian,2,3,1,0,0,0,0,0,0,6,1,1
SS Tiwary,DW Steyn,1,3,0,0,0,0,1,0,0,5,1,4
SS Tiwary,GB Hogg,1,7,0,0,0,0,1,0,0,9,1,5
SS Tiwary,GD McGrath,0,2,0,0,0,0,0,0,0,2,1,1
SS Tiwary,GJ Maxwell,1,0,0,0,0,0,0,0,1,1,1,8
SS Tiwary,Gurkeerat Singh,3,2,0,0,0,0,1,0,1,6,1,10
SS Tiwary,HH Pandya,1,3,0,0,0,0,0,0,0,4,1,10
SS Tiwary,HV Patel,0,1,0,0,0,0,1,0,0,2,1,8
SS Tiwary,Harbhajan Singh,5,17,1,0,2,0,2,0,1,27,1,1
SS Tiwary,I Sharma,4,4,1,0,1,0,0,0,1,10,1,7
SS Tiwary,IK Pathan,3,2,0,0,0,0,0,0,0,5,1,2
SS Tiwary,Imran Tahir,2,2,1,0,0,0,0,0,1,5,1,1
SS Tiwary,Iqbal Abdulla,2,1,0,0,0,0,0,0,0,3,1,1
SS Tiwary,J Botha,0,1,0,0,0,0,0,0,0,1,1,10
SS Tiwary,JA Morkel,3,2,1,0,0,0,0,0,0,6,1,5
SS Tiwary,JD Unadkat,4,6,0,0,0,0,0,0,0,10,1,4
SS Tiwary,JE Taylor,3,0,2,0,1,0,1,0,1,7,1,6
SS Tiwary,JH Kallis,6,8,2,0,4,0,1,0,0,21,1,4
SS Tiwary,JJ Bumrah,4,1,2,0,2,0,0,0,1,9,1,9
SS Tiwary,JP Duminy,0,2,0,0,0,0,0,0,0,2,1,1
SS Tiwary,JP Faulkner,4,6,1,0,0,0,0,0,0,11,1,10
SS Tiwary,JR Hopes,2,3,0,0,0,0,0,0,0,5,1,8
SS Tiwary,K Goel,1,1,0,0,0,0,0,0,0,2,1,2
SS Tiwary,K Upadhyay,5,2,0,0,0,0,0,0,0,7,1,10
SS Tiwary,KH Pandya,1,2,1,0,1,0,2,0,0,7,1,8
SS Tiwary,KJ Abbott,3,0,1,0,0,0,0,0,0,4,1,6
SS Tiwary,KP Pietersen,5,6,0,0,0,0,0,0,0,11,1,9
SS Tiwary,KV Sharma,6,1,0,0,0,0,1,0,0,8,1,5
SS Tiwary,L Ablish,0,2,0,0,1,0,0,0,0,3,1,5
SS Tiwary,L Balaji,4,4,0,0,0,0,0,0,1,8,1,9
SS Tiwary,M Kartik,4,3,1,0,1,0,0,0,1,9,1,5
SS Tiwary,M Morkel,3,3,0,0,1,0,1,0,1,8,1,2
SS Tiwary,M Muralitharan,6,4,2,0,0,0,0,0,1,12,1,5
SS Tiwary,MA Starc,0,3,0,0,0,0,0,0,0,3,1,2
SS Tiwary,MC Henriques,1,0,0,0,0,0,0,0,0,1,1,4
SS Tiwary,MF Maharoof,0,3,2,0,2,0,0,0,0,7,1,4
SS Tiwary,MJ McClenaghan,5,5,0,0,0,0,0,0,0,10,1,6
SS Tiwary,MM Patel,3,2,1,0,1,0,1,0,0,8,1,7
SS Tiwary,MS Gony,3,4,0,0,0,0,0,0,0,7,1,10
SS Tiwary,Mohammad Asif,2,2,0,0,0,0,0,0,1,4,1,9
SS Tiwary,Mustafizur Rahman,2,1,1,0,0,0,0,0,0,4,1,5
SS Tiwary,P Awana,2,1,0,0,0,0,0,0,1,3,1,8
SS Tiwary,P Kumar,7,5,2,0,1,0,0,0,0,15,1,9
SS Tiwary,PD Collingwood,2,6,3,0,0,0,1,0,0,12,1,8
SS Tiwary,PJ Sangwan,4,5,1,1,2,0,2,0,1,15,1,6
SS Tiwary,PP Chawla,6,8,1,0,2,0,1,0,2,18,1,10
SS Tiwary,PP Ojha,6,5,0,0,1,0,1,0,1,13,1,1
SS Tiwary,Parvez Rasool,3,4,1,0,4,0,0,0,0,12,1,8
SS Tiwary,R Ashwin,3,7,1,0,1,0,0,0,0,12,1,9
SS Tiwary,R Bhatia,5,8,1,0,1,0,1,0,1,16,1,7
SS Tiwary,R Dhawan,2,2,1,0,1,0,0,0,0,6,1,3
SS Tiwary,R Sharma,6,12,3,0,1,0,3,0,0,25,1,5
SS Tiwary,R Vinay Kumar,4,7,1,0,3,0,0,0,0,15,1,3
SS Tiwary,RA Jadeja,3,5,1,0,1,0,0,0,1,10,1,4
SS Tiwary,RG Sharma,1,3,2,0,0,0,0,0,1,6,1,7
SS Tiwary,RJ Harris,3,5,0,0,0,0,0,0,1,8,1,5
SS Tiwary,RN ten Doeschate,1,4,0,0,0,0,0,0,1,5,1,6
SS Tiwary,RP Singh,6,3,2,0,3,0,0,0,1,14,1,10
SS Tiwary,RS Bopara,2,6,1,0,1,0,0,0,1,10,1,3
SS Tiwary,RV Gomez,1,1,0,0,0,0,0,0,1,2,1,1
SS Tiwary,S Ladda,0,5,0,0,0,0,0,0,0,5,1,8
SS Tiwary,S Randiv,1,2,0,0,0,0,0,0,1,3,1,8
SS Tiwary,S Sreesanth,0,2,1,0,0,0,0,0,0,3,1,5
SS Tiwary,S Tyagi,1,3,0,0,0,0,0,0,0,4,1,8
SS Tiwary,SB Jakati,6,10,1,0,1,0,0,0,2,18,1,1
SS Tiwary,SC Ganguly,0,2,0,0,0,0,1,0,0,3,1,2
SS Tiwary,SE Bond,0,2,0,0,0,0,0,0,0,2,1,8
SS Tiwary,SJ Srivastava,2,5,0,0,0,0,1,0,1,8,1,5
SS Tiwary,SK Raina,12,10,3,0,2,0,2,0,0,29,1,8
SS Tiwary,SK Trivedi,12,7,1,0,2,0,1,0,1,23,1,5
SS Tiwary,SK Warne,3,5,1,0,2,0,1,0,0,12,1,2
SS Tiwary,SL Malinga,7,14,2,0,3,0,0,0,0,26,1,4
SS Tiwary,SP Narine,3,2,0,0,0,0,0,0,1,5,1,8
SS Tiwary,SR Watson,9,5,1,0,2,0,0,0,1,17,1,3
SS Tiwary,STR Binny,0,2,0,0,1,0,0,0,0,3,1,10
SS Tiwary,SW Tait,2,3,0,0,0,0,0,0,1,5,1,8
SS Tiwary,Shakib Al Hasan,0,5,0,0,0,0,0,0,0,5,1,10
SS Tiwary,Shoaib Malik,2,1,0,0,1,0,0,0,0,4,1,3
SS Tiwary,T Thushara,4,3,1,0,0,0,0,0,0,8,1,3
SS Tiwary,TG Southee,4,7,3,1,0,0,2,0,0,17,1,10
SS Tiwary,TL Suman,3,4,3,0,0,0,0,0,0,10,1,6
SS Tiwary,UT Yadav,4,4,0,0,4,0,0,0,0,12,1,8
SS Tiwary,V Kohli,2,1,1,0,0,0,1,0,0,5,1,8
SS Tiwary,V Pratap Singh,2,1,0,0,1,0,1,0,1,5,1,4
SS Tiwary,VR Aaron,2,3,0,0,1,0,0,0,0,6,1,7
SS Tiwary,VRV Singh,2,2,0,0,1,0,1,0,0,6,1,9
SS Tiwary,Y Nagar,0,2,0,0,0,0,0,0,0,2,1,8
SS Tiwary,YA Abdulla,0,1,1,0,0,0,0,0,0,2,1,3
SS Tiwary,YK Pathan,3,6,1,0,0,0,1,0,0,11,1,10
SS Tiwary,YS Chahal,5,5,0,0,2,0,0,0,1,12,1,9
SS Tiwary,Yuvraj Singh,0,4,0,0,0,0,0,0,0,4,1,8
ST Jayasuriya,A Flintoff,1,1,0,0,1,0,0,0,0,3,3,10
ST Jayasuriya,A Kumble,2,9,1,1,5,0,1,0,0,19,3,10
ST Jayasuriya,A Mishra,4,2,1,0,0,0,1,0,1,8,3,9
ST Jayasuriya,A Mithun,2,0,0,0,1,0,0,0,0,3,3,3
ST Jayasuriya,A Uniyal,1,0,0,0,0,0,0,0,1,1,3,5
ST Jayasuriya,AB Agarkar,0,4,0,0,0,0,0,0,0,4,3,2
ST Jayasuriya,AB Dinda,3,1,0,1,2,0,0,0,1,7,3,9
ST Jayasuriya,AD Mascarenhas,2,1,0,0,3,0,0,0,0,6,3,2
ST Jayasuriya,B Akhil,2,4,0,0,0,0,0,0,0,6,3,8
ST Jayasuriya,B Geeves,3,2,0,0,4,0,1,0,0,10,3,3
ST Jayasuriya,B Lee,11,2,0,0,1,0,0,0,2,14,3,6
ST Jayasuriya,BAW Mendis,0,3,1,0,0,0,1,0,0,5,3,4
ST Jayasuriya,BJ Hodge,2,4,1,0,0,0,0,0,0,7,3,6
ST Jayasuriya,CH Gayle,0,2,0,0,0,0,1,0,0,3,3,5
ST Jayasuriya,CK Kapugedera,0,0,0,0,2,0,3,0,0,5,3,3
ST Jayasuriya,D du Preez,2,1,0,1,1,0,1,0,0,6,3,9
ST Jayasuriya,DNT Zoysa,5,4,0,0,4,0,1,0,0,14,3,3
ST Jayasuriya,DP Nannes,3,5,0,1,0,0,0,0,1,9,3,1
ST Jayasuriya,DP Vijaykumar,4,1,0,0,1,0,1,0,0,7,3,8
ST Jayasuriya,DW Steyn,11,5,0,0,0,0,0,0,2,16,3,4
ST Jayasuriya,FH Edwards,4,2,0,0,0,0,0,0,0,6,3,10
ST Jayasuriya,GD McGrath,7,3,0,0,2,0,0,0,0,12,3,1
ST Jayasuriya,I Sharma,12,5,1,0,7,0,1,1,1,27,3,7
ST Jayasuriya,IK Pathan,1,4,0,0,1,0,2,0,1,8,3,2
ST Jayasuriya,J Botha,5,2,2,0,0,1,0,0,0,10,3,10
ST Jayasuriya,JA Morkel,8,7,2,0,4,0,5,0,0,26,3,5
ST Jayasuriya,JDP Oram,2,3,1,0,3,0,0,0,1,9,3,7
ST Jayasuriya,JH Kallis,17,10,2,1,7,1,1,0,0,39,3,4
ST Jayasuriya,Joginder Sharma,1,3,0,0,1,0,1,0,0,6,3,5
ST Jayasuriya,Kamran Khan,3,0,0,1,0,0,1,0,0,5,3,4
ST Jayasuriya,L Balaji,0,1,0,0,1,0,0,0,0,2,3,9
ST Jayasuriya,LR Shukla,4,1,0,0,1,0,0,0,1,6,3,5
ST Jayasuriya,M Muralitharan,2,2,1,0,2,0,0,0,0,7,3,5
ST Jayasuriya,MF Maharoof,8,7,0,0,1,0,1,0,1,17,3,4
ST Jayasuriya,MM Patel,3,4,1,0,0,0,1,0,0,9,3,7
ST Jayasuriya,MS Gony,11,8,0,1,2,0,3,0,1,25,3,10
ST Jayasuriya,Mohammad Asif,2,1,0,0,3,0,0,0,0,6,3,9
ST Jayasuriya,P Kumar,9,6,0,0,1,0,1,0,0,17,3,9
ST Jayasuriya,PP Ojha,1,2,0,0,1,0,0,0,0,4,3,1
ST Jayasuriya,Pankaj Singh,0,2,0,1,2,0,0,0,0,5,3,2
ST Jayasuriya,R Vinay Kumar,8,5,1,0,3,0,2,0,0,19,3,3
ST Jayasuriya,RE van der Merwe,4,1,0,0,0,0,0,0,2,5,3,9
ST Jayasuriya,RJ Harris,2,1,0,0,1,0,0,0,0,4,3,5
ST Jayasuriya,RP Singh,8,2,0,0,0,0,0,0,2,10,3,10
ST Jayasuriya,S Sreesanth,4,4,1,0,0,1,0,0,1,10,3,5
ST Jayasuriya,S Tyagi,5,1,0,0,2,0,1,0,1,9,3,8
ST Jayasuriya,SB Bangar,2,2,0,1,0,0,0,0,0,5,3,1
ST Jayasuriya,SC Ganguly,2,1,1,0,0,0,2,0,0,6,3,2
ST Jayasuriya,SK Trivedi,3,4,5,0,1,0,0,0,1,13,3,5
ST Jayasuriya,SK Warne,3,3,0,0,1,0,0,0,1,7,3,2
ST Jayasuriya,SR Watson,6,3,1,0,0,0,0,0,2,10,3,3
ST Jayasuriya,SW Tait,1,2,0,0,0,0,0,0,0,3,3,8
ST Jayasuriya,Shahid Afridi,1,0,0,0,0,0,0,0,1,1,3,2
ST Jayasuriya,Shoaib Akhtar,0,2,1,0,3,0,2,0,0,8,3,9
ST Jayasuriya,Sohail Tanvir,9,7,0,0,1,0,0,0,0,17,3,10
ST Jayasuriya,T Thushara,5,3,0,0,3,0,0,0,1,11,3,3
ST Jayasuriya,VY Mahesh,4,3,0,0,3,0,3,0,1,13,3,6
ST Jayasuriya,Y Venugopal Rao,2,0,0,0,2,0,0,0,1,4,3,9
ST Jayasuriya,YK Pathan,6,6,1,0,0,0,0,0,0,13,3,10
ST Jayasuriya,Z Khan,3,2,0,0,1,0,0,0,1,6,3,7
STR Binny,A Ashish Reddy,1,2,1,0,0,0,0,0,0,4,3,1
STR Binny,A Mishra,9,11,4,0,2,0,0,0,1,26,3,9
STR Binny,A Nehra,1,3,1,1,1,0,1,0,0,8,3,6
STR Binny,AB Dinda,1,0,0,0,0,0,0,0,1,1,3,9
STR Binny,AD Mathews,0,2,0,0,0,0,0,0,0,2,3,7
STR Binny,AD Russell,0,3,1,0,0,0,0,0,0,4,3,4
STR Binny,AR Patel,0,2,0,0,0,0,0,0,0,2,3,10
STR Binny,Anureet Singh,0,1,0,0,1,0,1,0,0,3,3,2
STR Binny,B Kumar,2,8,1,1,0,0,1,0,0,13,3,8
STR Binny,BA Bhatt,1,1,1,0,0,0,0,0,0,3,3,9
STR Binny,BW Hilfenhaus,4,1,1,0,0,0,0,0,0,6,3,9
STR Binny,CH Morris,4,4,1,0,3,0,0,0,0,12,3,5
STR Binny,CR Brathwaite,1,1,2,0,0,0,0,0,0,4,3,6
STR Binny,D Wiese,1,4,1,0,0,0,0,0,0,6,3,9
STR Binny,DE Bollinger,1,2,2,0,0,0,0,0,0,5,3,2
STR Binny,DJ Bravo,4,11,3,0,3,0,3,0,0,24,3,3
STR Binny,DJG Sammy,7,6,0,0,1,0,1,0,1,15,3,6
STR Binny,DL Vettori,1,1,1,0,1,0,0,0,0,4,3,2
STR Binny,DR Smith,0,2,1,0,0,0,0,0,0,3,3,4
STR Binny,DS Kulkarni,5,4,1,0,0,0,0,0,0,10,3,8
STR Binny,DW Steyn,3,3,1,0,2,0,0,0,0,9,3,4
STR Binny,HV Patel,2,5,0,0,1,0,0,0,0,8,3,8
STR Binny,Harbhajan Singh,10,10,2,1,5,1,2,0,0,31,3,1
STR Binny,I Sharma,2,7,2,0,1,0,0,0,0,12,3,7
STR Binny,IC Pandey,2,2,0,0,0,0,0,0,0,4,3,7
STR Binny,IK Pathan,0,1,0,0,0,0,0,0,0,1,3,2
STR Binny,Imran Tahir,2,1,0,0,0,0,0,0,2,3,3,1
STR Binny,J Botha,0,2,0,0,1,0,2,0,0,5,3,10
STR Binny,JA Morkel,1,1,0,0,0,0,0,0,0,2,3,5
STR Binny,JD Unadkat,2,3,1,0,2,0,0,0,0,8,3,4
STR Binny,JH Kallis,2,1,0,0,1,0,0,0,0,4,3,4
STR Binny,JJ Bumrah,1,1,0,0,0,0,0,0,1,2,3,9
STR Binny,JO Holder,0,2,0,0,0,0,0,0,0,2,3,8
STR Binny,KA Pollard,2,0,0,0,0,0,0,0,2,2,3,8
STR Binny,KP Appanna,3,1,0,0,0,0,0,0,0,4,3,8
STR Binny,KV Sharma,3,6,0,0,0,0,0,0,0,9,3,5
STR Binny,Karanveer Singh,2,6,0,0,1,0,0,0,1,9,3,2
STR Binny,LR Shukla,1,0,0,0,0,0,0,0,1,1,3,5
STR Binny,M Kartik,2,3,2,0,1,0,2,0,0,10,3,5
STR Binny,M Morkel,1,0,0,0,0,0,0,0,1,1,3,2
STR Binny,MA Starc,2,1,0,0,0,0,0,0,1,3,3,2
STR Binny,MC Henriques,2,2,1,0,0,0,0,0,0,5,3,4
STR Binny,MG Johnson,11,4,3,0,0,1,0,0,2,19,3,7
STR Binny,MM Sharma,2,1,3,1,0,0,0,0,1,7,3,9
STR Binny,Mustafizur Rahman,0,2,0,0,0,0,1,0,1,3,3,5
STR Binny,NLTC Perera,3,2,0,0,1,0,0,0,1,6,3,8
STR Binny,P Kumar,7,6,0,0,0,0,0,0,1,13,3,9
STR Binny,PC Valthaty,0,4,0,0,0,0,0,0,0,4,3,5
STR Binny,PP Chawla,3,3,0,0,1,0,1,0,0,8,3,10
STR Binny,PP Ojha,3,4,0,0,3,0,2,0,0,12,3,1
STR Binny,R Ashwin,1,4,1,0,0,0,1,0,0,7,3,9
STR Binny,R Bhatia,3,2,0,0,2,0,0,0,0,7,3,7
STR Binny,R Dhawan,4,4,2,0,0,0,0,0,0,10,3,3
STR Binny,R McLaren,1,0,0,1,1,0,0,0,1,3,3,9
STR Binny,R Sharma,3,2,1,0,1,0,1,0,0,8,3,5
STR Binny,R Vinay Kumar,3,9,1,0,4,0,0,0,3,17,3,3
STR Binny,RA Jadeja,7,8,0,1,1,0,2,0,2,19,3,4
STR Binny,RJ Harris,1,0,0,0,0,0,0,0,1,1,3,5
STR Binny,RP Singh,0,1,0,0,0,0,0,0,0,1,3,10
STR Binny,RS Bopara,0,3,0,0,0,0,0,0,0,3,3,3
STR Binny,S Aravind,1,0,0,0,0,0,0,0,1,1,3,4
STR Binny,S Badree,1,1,0,0,0,0,1,0,0,3,3,4
STR Binny,S Gopal,4,1,0,0,0,0,0,0,1,5,3,4
STR Binny,S Nadeem,3,3,2,0,0,0,0,0,0,8,3,10
STR Binny,SB Jakati,2,1,0,0,2,0,1,0,0,6,3,1
STR Binny,SE Bond,0,2,1,0,1,0,0,0,0,4,3,8
STR Binny,SK Raina,4,3,0,0,0,0,0,0,0,7,3,8
STR Binny,SL Malinga,2,10,0,0,1,0,0,0,0,13,3,4
STR Binny,SP Narine,4,4,0,0,0,0,1,0,0,9,3,8
STR Binny,Sandeep Sharma,1,3,0,0,1,0,0,0,0,5,3,5
STR Binny,TA Boult,1,1,0,0,1,0,0,0,0,3,3,10
STR Binny,UT Yadav,2,0,0,0,1,0,2,0,2,5,3,8
STR Binny,V Pratap Singh,2,1,0,0,1,0,0,0,0,4,3,4
STR Binny,VY Mahesh,2,6,0,0,1,0,0,0,1,9,3,6
STR Binny,WD Parnell,0,3,0,0,1,0,0,0,0,4,3,6
STR Binny,YS Chahal,2,2,1,0,1,0,0,0,0,6,3,9
STR Binny,Yuvraj Singh,2,2,0,0,0,0,0,0,2,4,3,8
STR Binny,Z Khan,2,3,1,0,1,1,0,0,0,8,3,7
SV Samson,A Mishra,12,5,1,0,0,0,0,0,1,18,8,9
SV Samson,A Nehra,1,3,0,0,0,0,0,0,0,4,8,6
SV Samson,A Zampa,1,1,0,0,0,0,0,0,1,2,8,9
SV Samson,AB Dinda,2,3,0,0,0,0,0,0,0,5,8,9
SV Samson,AD Mathews,3,1,0,0,0,0,0,0,1,4,8,7
SV Samson,AD Russell,3,6,0,0,4,0,0,0,1,13,8,4
SV Samson,AR Patel,5,15,1,0,0,0,0,0,1,21,8,10
SV Samson,Anureet Singh,1,2,0,1,1,0,0,0,0,5,8,2
SV Samson,Azhar Mahmood,0,4,0,0,1,0,0,0,0,5,8,5
SV Samson,B Kumar,13,14,6,0,0,0,2,0,2,35,8,8
SV Samson,BE Hendricks,1,2,0,0,0,0,1,0,0,4,8,2
SV Samson,BW Hilfenhaus,3,1,0,0,0,0,2,0,0,6,8,9
SV Samson,Bipul Sharma,5,4,0,0,1,0,0,0,0,10,8,5
SV Samson,C Munro,0,1,0,0,0,0,0,0,0,1,8,10
SV Samson,CJ Anderson,5,1,0,0,3,0,0,0,0,9,8,1
SV Samson,DJ Bravo,1,5,0,0,0,0,2,0,1,8,8,3
SV Samson,DJG Sammy,0,3,0,0,0,0,0,0,0,3,8,6
SV Samson,DS Kulkarni,3,0,0,0,0,0,0,0,1,3,8,8
SV Samson,DW Steyn,10,5,0,0,1,0,1,0,1,17,8,4
SV Samson,GB Hogg,3,2,0,0,0,0,0,0,1,5,8,5
SV Samson,GJ Maxwell,2,1,0,0,2,0,0,0,0,5,8,8
SV Samson,HH Pandya,0,2,0,0,1,0,0,0,0,3,8,10
SV Samson,HV Patel,3,2,0,0,0,0,0,0,1,5,8,8
SV Samson,Harbhajan Singh,12,19,5,0,4,0,2,0,0,42,8,1
SV Samson,IC Pandey,5,1,1,0,0,0,0,0,0,7,8,7
SV Samson,IK Pathan,3,2,2,0,0,0,0,0,0,7,8,2
SV Samson,Imran Tahir,3,3,0,0,1,0,0,0,1,7,8,1
SV Samson,Iqbal Abdulla,4,7,0,0,0,0,1,0,0,12,8,1
SV Samson,J Suchith,0,5,1,1,0,0,1,0,0,8,8,9
SV Samson,JD Unadkat,5,2,1,1,3,0,0,0,0,12,8,4
SV Samson,JH Kallis,2,5,1,0,1,0,0,0,0,9,8,4
SV Samson,JJ Bumrah,9,5,2,0,4,0,0,0,0,20,8,9
SV Samson,JO Holder,7,3,1,0,2,0,0,0,0,13,8,8
SV Samson,JP Duminy,0,6,0,0,0,0,0,0,0,6,8,1
SV Samson,K Santokie,2,0,0,0,0,0,0,0,1,2,8,10
SV Samson,KA Pollard,0,5,2,0,1,0,0,0,0,8,8,8
SV Samson,KC Cariappa,1,4,0,0,1,0,1,0,0,7,8,2
SV Samson,KH Pandya,4,12,1,0,1,0,0,0,0,18,8,8
SV Samson,KV Sharma,2,5,0,0,0,0,0,0,1,7,8,5
SV Samson,Karanveer Singh,6,4,1,0,0,0,0,0,1,11,8,2
SV Samson,L Balaji,4,2,0,0,1,0,1,0,0,8,8,9
SV Samson,M Kartik,2,11,1,0,1,0,4,0,0,19,8,5
SV Samson,M Morkel,1,0,0,1,4,0,0,0,0,6,8,2
SV Samson,MA Starc,2,1,0,0,0,0,0,0,0,3,8,2
SV Samson,MC Henriques,6,6,2,0,0,0,1,0,0,15,8,4
SV Samson,MG Johnson,4,7,0,0,1,0,0,0,1,12,8,7
SV Samson,MJ McClenaghan,4,3,0,0,0,0,2,0,2,9,8,6
SV Samson,MK Tiwary,3,1,0,0,0,0,1,0,0,5,8,7
SV Samson,MM Sharma,11,4,2,0,2,0,0,0,1,19,8,9
SV Samson,MP Stoinis,1,3,1,0,2,0,0,0,1,7,8,6
SV Samson,MS Gony,1,1,0,0,1,0,1,0,0,4,8,10
SV Samson,Mohammed Shami,0,2,0,0,0,0,0,0,0,2,8,5
SV Samson,Mustafizur Rahman,1,5,0,0,0,0,0,0,0,6,8,5
SV Samson,NLTC Perera,3,6,0,0,2,0,0,0,0,11,8,8
SV Samson,NM Coulter-Nile,3,1,2,0,1,0,0,0,0,7,8,5
SV Samson,P Awana,4,6,1,0,3,0,1,0,1,15,8,8
SV Samson,P Kumar,8,9,5,0,3,0,0,0,0,25,8,9
SV Samson,P Negi,1,2,0,0,1,0,0,0,0,4,8,6
SV Samson,P Sahu,2,2,1,0,0,0,1,0,0,6,8,1
SV Samson,P Suyal,1,4,0,0,2,0,0,0,0,7,8,3
